,title,tempo,zcr_mean,zcr_var,rmse_mean,rmse_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,contrast_mean,contrast_var,rolloff_mean,rolloff_var,flatness_mean,flatness_var,tempogram_ratio_mean,tempogram_ratio_var,harmonic_mean,harmonic_var,percussive_mean,percussive_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
118,classical.00018.wav,161.4990234,0.070666343,0.000824604,0.011389656,0.000121247,1157.86554,187695.9794,1320.616705,148770.5465,23.55741054,25.52029735,2181.906347,928663.1967,0.000386502,1.80E-07,0.79137699,0.016345225,-4.11E-06,0.000549877,-1.02E-05,2.31E-05,-405.63312,4821.0635,145.72554,1866.7498,-0.84949195,454.4601,23.064943,202.86864,9.217205,89.28205,-2.6364684,71.52546,-5.742799,70.574554,-2.0792975,162.78262,-0.638366,106.74868,6.745994,95.120346,2.7888033,128.96262,2.4446676,145.94041,5.083243,108.47438,2.3878872,121.913765,1.8648171,130.41478,2.4982698,76.47127,1.5298347,69.480156,-2.2620564,86.53181,-1.4387894,105.99963,2.6199057,163.68515,classical
119,classical.00019.wav,184.5703125,0.057628894,0.001079251,0.004872108,1.14E-05,1185.144479,182690.4181,1525.257266,83613.15893,22.0038357,24.87644524,2290.621545,823951.986,0.000658735,2.50E-07,0.807365855,0.01123169,-5.86E-06,8.09E-05,-1.02E-05,2.12E-06,-475.8085,5816.5435,141.50447,1230.3236,-8.465949,471.64328,34.003716,66.30674,0.51044405,151.75533,6.037262,38.048374,0.003852437,91.312035,9.544265,212.3967,2.1649942,134.0188,7.102437,128.70807,-8.052562,159.3096,-0.115624756,118.810715,0.76368,172.27452,3.8647203,148.91676,5.3222017,79.68349,4.6679826,93.37216,6.857529,83.61362,5.392151,121.053604,1.0648949,103.51968,-6.4891334,123.066696,classical
120,classical.00020.wav,143.5546875,0.069799673,0.000519169,0.023350521,0.000202355,1218.15145,106155.8946,1353.457473,78981.56181,22.98354099,32.12037806,2294.676715,469366.8305,0.000521241,3.27E-07,0.602955743,0.019694594,-3.05E-06,0.001525482,-1.30E-05,0.000114845,-300.90747,5360.2603,161.12791,911.65826,-24.245857,316.30878,27.956917,160.51259,-2.8630512,129.65384,2.3890126,72.51551,-11.268324,84.56836,0.22309771,85.89535,-6.8389344,70.351616,6.093652,76.60619,-8.139803,114.876526,-1.8150442,127.63286,-4.1209817,124.593605,-2.0540931,101.82896,-1.6026882,97.85843,0.649431,90.83103,1.4492865,58.17446,-0.22696477,56.23252,-1.2964216,96.7754,-7.099172,92.69743,classical
121,classical.00021.wav,135.9991776,0.079539241,0.000556752,0.027579855,0.000580189,1371.394885,108089.1603,1441.335578,78739.01886,22.02668474,32.93803344,2570.286726,533250.5806,0.001095695,1.27E-06,0.663261144,0.014820664,-3.94E-06,0.002591863,-9.65E-06,0.000221496,-278.16513,9440.822,147.88019,683.624,-31.550192,192.80476,20.351751,131.52094,-9.574066,108.39944,-6.2306333,167.39203,-13.595258,111.80588,-0.6612344,118.589005,-7.273572,76.77671,1.0149179,108.803764,-11.761826,84.774864,-0.96557987,73.96434,-2.2157323,141.32251,-0.5712764,80.953026,1.8589838,99.1299,5.1364827,63.8277,2.624769,54.77998,0.82233673,58.172787,-1.6447538,81.18821,-0.099054344,117.609856,classical
122,classical.00022.wav,107.6660156,0.068440944,0.000394229,0.029139961,0.000342564,1211.431327,56499.84612,1367.475715,56077.18633,22.38855689,29.94872723,2237.388069,309056.5072,0.000673557,7.00E-07,0.735693169,0.017015982,-7.31E-08,0.00259591,-1.41E-05,0.00012346,-278.80756,9722.196,160.00061,463.69586,-28.392517,433.08383,23.027172,140.63687,-2.7092493,195.01578,3.0009243,59.311607,-11.297819,87.9476,-0.5161018,52.64646,-11.366227,87.21991,3.1746962,45.803677,-5.085273,96.3783,4.348031,71.870544,-4.0713315,64.22416,-0.15422314,72.38901,-1.6738685,63.81342,1.6379045,56.219723,1.0092883,39.318977,-0.76324505,39.496506,-3.8380258,61.19022,-3.5458808,117.02303,classical
123,classical.00023.wav,95.703125,0.044216832,0.000345934,0.010469373,1.76E-05,983.9717194,47108.23879,1404.40804,24742.2698,23.25624248,21.73034223,1853.129475,293067.5181,0.000302157,4.59E-08,0.845599093,0.009359216,-5.22E-06,0.000313713,-1.17E-05,2.96E-06,-406.84668,3321.745,163.08134,220.25706,-2.3728123,413.62436,32.416626,85.67488,7.946261,95.87025,9.632712,59.944,-5.45672,75.442406,9.490358,36.987156,-3.0608041,37.271214,10.187205,50.842567,-10.35241,92.62893,-5.4048333,86.401535,-8.054706,87.01809,-2.0800176,91.02441,0.38396126,65.48075,3.4084778,71.62763,3.5028331,96.675316,7.3793283,88.294304,6.4318557,109.93339,0.18572582,113.28885,classical
124,classical.00024.wav,151.9990809,0.071628933,0.000318449,0.040421473,0.0002429,1253.032399,57956.17597,1371.25817,46808.77755,23.3502753,33.28594152,2292.769869,277263.8992,0.000566062,2.62E-07,0.572818776,0.025042383,-9.43E-07,0.004023472,-1.47E-05,0.000212763,-223.18733,1954.464,163.25397,322.32224,-34.412884,60.312943,24.186995,63.668118,-10.303666,84.4825,3.2221324,71.17654,-12.889323,57.90454,0.80370414,74.7653,-14.28119,63.898968,1.6788578,85.1382,-10.140899,62.89766,0.23151693,80.16579,-4.5584664,68.34547,0.10235383,64.749435,-2.858845,55.518803,1.3568622,40.345463,-0.33345762,42.989044,-1.0612147,69.89874,-1.0977973,84.55405,-8.051071,101.93525,classical
125,classical.00025.wav,129.1992188,0.068292156,0.000384935,0.038845213,0.000226212,1184.272617,54209.14491,1304.937398,32330.63557,21.74750184,34.42126817,2139.439474,202178.4804,0.000594813,3.00E-07,0.665993298,0.013683179,-1.73E-06,0.003183097,-1.64E-05,0.000354433,-221.30133,880.93945,173.31781,383.96783,-37.445778,81.17165,24.355968,36.60861,-8.682666,46.556755,3.3846245,51.52223,-12.844792,38.367702,1.0788687,44.19461,-15.323445,56.03236,0.42382595,66.51935,-9.6230135,66.43557,2.2883093,77.62198,-4.490512,63.808826,0.35830477,52.14499,-1.4770246,41.411236,1.8143004,41.891174,0.22783744,35.445633,-0.96970665,48.138924,-0.48994067,49.642967,-6.2580776,69.58315,classical
126,classical.00026.wav,161.4990234,0.081732164,0.000431198,0.023603572,0.000477511,1278.518406,67214.14757,1311.793972,53462.28279,23.55237863,28.57924967,2233.232977,334586.3668,0.000553037,4.19E-07,0.654667785,0.017745351,-4.92E-06,0.002199201,-7.81E-06,0.000134489,-319.2353,9464.289,143.68849,680.4599,-31.174318,496.76865,10.929484,375.162,-5.5593967,151.42264,-4.257987,125.60968,-8.956227,56.133526,-5.5805836,118.01852,-8.02272,89.20993,2.3428676,99.65842,-4.4802847,125.03396,-0.3207867,87.42196,0.96291196,79.07955,1.1450093,84.16239,-0.48385763,80.885475,-1.2987698,81.740204,0.13611397,115.36511,1.4835701,137.89708,3.703356,142.0683,3.0668252,158.01677,classical
127,classical.00027.wav,135.9991776,0.053432621,0.000278647,0.01731875,8.05E-05,901.7378803,27398.60076,1171.833615,26254.15883,23.43221293,22.08730294,1456.455565,128584.0928,0.000190285,2.50E-08,0.859987166,0.007002092,-2.49E-06,0.000924142,-1.24E-05,1.01E-05,-366.2604,4060.884,181.60039,146.32722,-5.51421,323.00748,26.999447,88.94866,-4.8282466,120.98059,4.6016793,91.963844,-10.550474,50.671295,0.1555698,48.02346,-11.136406,94.59772,3.576607,50.42526,-10.338357,63.250603,-1.0807843,88.806435,-4.597426,95.81591,-0.4788384,76.15261,0.8365723,71.16439,0.24858987,49.95032,2.124591,75.98769,0.69812447,53.574978,1.0243444,62.070343,-3.0660908,98.92809,classical
128,classical.00028.wav,161.4990234,0.081095094,0.000695258,0.038072077,0.000265105,1314.399292,142753.307,1371.419745,91964.88941,23.11435466,39.69344654,2398.803824,581807.791,0.000566831,2.67E-07,0.704869717,0.017705699,-2.88E-06,0.00363491,-1.19E-05,0.000214132,-228.95596,3135.946,153.91904,903.2891,-30.704666,304.75504,20.802929,130.81125,-6.0996633,148.30757,1.1756067,78.12496,-10.78928,109.20077,-3.8661342,102.8422,-11.594045,62.072723,0.8672085,79.76038,-8.299901,98.35201,-0.71556634,63.406914,-3.0778162,105.38438,-3.406927,91.60874,-2.615481,56.058887,0.73381037,65.0709,-1.9477575,58.896297,-2.5170279,61.414852,1.5672723,76.387146,-1.4766955,83.78439,classical
129,classical.00029.wav,135.9991776,0.092193769,0.001140805,0.025343253,0.000465418,1559.304029,183748.1086,1579.070912,69320.15977,23.0779482,37.64542653,2923.194776,662487.0736,0.001140079,1.10E-06,0.72813997,0.010558388,-1.99E-06,0.002280382,-1.06E-05,0.000166077,-297.12802,12944.244,130.24132,1557.859,-30.590057,331.32272,27.473576,83.63438,-7.0638957,185.40895,1.9754051,127.637146,-11.136684,107.99127,4.7445807,70.35265,-8.7696905,146.23347,5.404951,107.06268,-5.3879395,242.40158,4.456288,161.9369,1.7435378,184.35971,1.8900002,160.40187,-1.3096609,145.37677,1.0844123,102.545296,-0.999034,112.61985,-1.4764677,65.5465,0.62399,88.522575,1.1473346,183.20497,classical
130,classical.00030.wav,117.4538352,0.063704654,0.00085856,0.018051075,0.000108115,1243.669162,129004.226,1359.07817,57899.91783,22.02503138,32.23992348,2352.889639,488101.0107,0.000580019,3.02E-07,0.800948031,0.007854903,0.000663854,0.000958784,0.000154216,4.02E-05,-315.7878,3950.1794,149.6681,506.44693,-30.549936,429.1903,23.213524,56.497944,-8.68629,230.97993,-10.101967,54.311882,-15.724107,87.00903,-4.0400276,72.7652,-7.6393766,97.14549,0.046328187,73.25139,-11.144776,53.333347,-7.673778,71.839874,-5.8676133,63.316864,-4.8578367,58.96469,-5.1450534,54.951397,-5.417841,64.94156,-3.1697013,60.100662,1.4593676,55.53837,0.14227715,64.05373,-4.1655474,73.14541,classical
131,classical.00031.wav,112.3471467,0.039443155,0.000280563,0.015952195,0.000143028,822.613961,68125.09249,1136.385887,66971.34241,19.37494415,25.70768483,1434.531001,387282.5626,0.000279481,1.23E-07,0.490516104,0.028049732,0.000400484,0.000603096,0.00032091,0.000157481,-374.00146,5774.392,172.43169,538.85114,6.4013906,647.0835,20.147358,145.44724,5.8632383,270.64743,1.5984085,96.30511,-6.7120857,74.21297,-1.1907266,76.17355,-0.2892056,90.53842,0.33138114,78.51408,-6.5567055,70.49025,-7.3027678,61.34135,-7.334053,72.85259,-10.216206,69.84206,-6.1444564,48.53308,-2.4325745,37.656082,-2.6761692,41.22789,-2.2844439,45.27704,-1.159599,69.75304,-3.8186045,88.63863,classical
132,classical.00032.wav,103.359375,0.036572757,6.26E-05,0.004914993,7.95E-06,792.9088885,14985.35404,1205.304149,23992.24005,21.40229682,14.42407047,1207.449801,102248.2468,0.000270464,5.90E-08,0.851122139,0.008146677,-3.18E-07,7.65E-05,-1.49E-05,1.00E-06,-498.6033,1806.7871,177.51414,139.12033,11.2123165,100.817635,27.632612,48.494762,-2.8363297,66.6789,5.0898414,40.34442,-6.60016,65.73504,-1.0522397,37.372463,-4.139637,53.534355,-3.0476694,38.94557,-9.911628,43.222202,-8.576438,32.088413,-9.19357,32.180233,-11.933369,33.393326,-9.193133,29.616928,-10.895907,32.593483,-8.852391,40.26916,-3.924742,44.243347,-2.387222,41.646378,-2.3032594,47.977863,classical
133,classical.00033.wav,95.703125,0.054395966,0.000678832,0.007516815,7.07E-05,1128.381139,124822.1803,1375.967708,82384.98312,21.81476654,26.87342934,2165.793916,634988.4883,0.000610398,5.59E-07,0.823685471,0.011368978,0.000569906,0.000307549,0.00010536,4.86E-06,-429.07135,7318.7285,120.76842,1453.6383,-1.7005684,691.3136,17.942797,72.502174,7.7381415,161.30917,-2.054263,68.77418,-3.9395752,115.853455,-2.5293143,82.529305,-0.5850701,58.36611,-0.80839604,56.117832,-9.05951,82.238976,-3.6882565,106.99818,-0.97951883,182.64197,-5.0015235,258.19135,-3.8033564,165.43687,-2.4000816,90.28816,-1.8954189,89.16184,-0.31558424,63.509346,3.4095917,70.438286,3.1324277,84.8081,classical
134,classical.00034.wav,123.046875,0.073540519,0.001476882,0.023725587,0.000256918,1369.5924,173812.4743,1465.827311,50147.31538,24.75661637,34.19324599,2655.103899,545879.882,0.0004329,1.89E-07,0.837175084,0.006868398,0.000160957,0.001928359,0.000104246,4.00E-05,-309.26334,4598.782,138.65692,975.73267,-29.71562,308.73486,33.617283,90.4868,-0.36966017,153.7749,5.228342,66.20596,-6.3285327,76.64847,3.2850165,81.59005,-6.703107,174.02774,-0.68848866,114.32814,-13.24687,91.38103,-8.538453,140.52812,-9.6672,122.56406,-4.2925224,205.93044,0.2574492,247.43538,1.0208856,140.37788,1.9134184,146.30655,3.7180445,133.75607,2.556779,164.56741,-4.9365287,252.692,classical
135,classical.00035.wav,151.9990809,0.061123523,0.002033074,0.024281281,0.000273378,1016.203631,264408.985,1151.987371,105916.2496,20.70980986,30.44127635,1823.977215,937182.5129,0.000490312,5.04E-07,0.536972831,0.040368281,0.00011232,0.001257213,0.000163126,0.000362091,-319.72226,5656.283,166.00253,997.68,-11.938701,1117.5824,27.27777,176.7795,7.8312716,215.8764,1.7412491,76.74954,-7.853774,105.56608,-2.4011252,59.213543,-2.90487,84.28385,-2.5207543,69.14756,-11.3745775,53.195934,-4.6163793,107.20602,-4.492808,81.44073,-7.44132,58.495552,-5.5811224,62.94137,-1.8771385,54.633938,-1.2917659,67.019165,-1.4350584,50.458527,-0.5044736,69.007965,-4.0975103,64.329865,classical
136,classical.00036.wav,107.6660156,0.05940944,0.001157178,0.009707008,7.29E-05,1282.32753,302309.4929,1503.494009,133852.2248,22.20211323,30.75137377,2441.903538,1544673.436,0.000868134,1.99E-06,0.817240358,0.011403738,-1.57E-06,0.000420486,-1.13E-05,4.16E-06,-419.33255,3962.3118,127.41256,1453.988,-3.7806556,309.82047,23.201252,160.35527,-4.313285,250.67654,4.0386424,123.096504,-8.204688,161.63055,-7.614801,45.476032,-7.0662546,70.19178,-2.9135451,42.674854,-7.399464,59.1435,-5.427491,49.041508,-9.091689,51.439205,-10.606094,64.67061,-5.734531,68.55387,-0.39572182,89.49531,7.0178704,136.57579,5.5884614,143.65182,-3.4727767,169.87508,-5.181192,85.02165,classical
137,classical.00037.wav,161.4990234,0.093915404,0.001738169,0.025078615,0.000360673,1533.649278,187593.1508,1464.399947,55293.20843,23.0601432,42.39485645,2837.719783,550305.686,0.000845529,6.99E-07,0.717813425,0.016220244,0.000192241,0.001826401,8.20E-05,0.000363298,-275.4436,5744.1763,125.33516,1018.5147,-41.033215,509.6337,24.599478,123.665794,-4.762903,239.68083,-4.2574043,93.03035,-15.00206,159.09578,-5.0420785,82.66643,-4.9981613,110.370094,2.4723501,100.4386,-10.893561,52.986816,-8.016089,77.45141,-5.168352,109.67979,-4.6150575,71.38948,0.70932484,103.24706,6.512027,135.45459,5.9037533,102.95635,2.6906645,85.666245,-2.044421,65.89471,-8.06236,106.122086,classical
138,classical.00038.wav,151.9990809,0.075838801,0.000750986,0.02694122,0.000421089,1279.480875,92321.03144,1339.127469,49447.20375,22.74572493,36.5602403,2378.020037,355874.2399,0.000571644,6.94E-07,0.648502651,0.03678789,0.000135104,0.002262953,7.38E-05,0.000262366,-275.9678,6583.6626,146.32536,487.64313,-36.601395,376.77365,24.209837,257.866,-2.5517094,165.2274,-2.155176,89.06063,-13.30885,94.711555,-6.500922,79.42693,-9.406593,72.23535,-3.121519,60.509476,-11.546325,66.87829,-4.1899295,62.880783,-1.6999393,108.371254,-1.5386689,69.974785,-3.2080784,72.26941,-1.7669358,50.951782,-2.253068,59.056984,-3.546489,51.423615,-2.9921756,89.27168,-3.2846997,97.682816,classical
139,classical.00039.wav,161.4990234,0.108956581,0.002368794,0.007745601,8.37E-05,1633.582299,176046.297,1734.77867,80834.88731,22.22687289,46.6916188,3161.833626,879683.1738,0.001227398,1.15E-06,0.741591835,0.021343144,0.000162662,0.000274598,3.78E-05,3.26E-05,-409.5085,7017.7207,116.79858,643.13794,-16.184534,357.62433,11.701641,126.42696,0.68973297,271.0154,6.0123076,114.21682,-4.265308,176.08452,0.49973604,89.98551,0.43108037,159.11507,12.586633,174.58322,-1.1213994,100.98568,-1.1413047,140.10965,4.948069,158.80742,1.7665062,138.86336,-3.9037135,53.636086,3.4967074,55.666557,2.797977,50.43163,3.1038718,104.994415,0.661228,244.08957,-0.24800964,172.72566,classical
140,classical.00040.wav,107.6660156,0.072620224,0.000609533,0.011999616,6.49E-05,1396.712804,87107.47465,1525.536377,67330.01025,23.50931364,27.93156555,2652.764057,483826.7313,0.000704041,3.31E-07,0.753042789,0.021360042,-1.15E-05,0.000473926,-6.19E-06,2.00E-05,-358.75812,5662.5996,129.07834,710.442,-30.378685,646.9088,19.878695,121.0603,-10.365979,206.92392,-0.6496009,99.02012,-10.599926,126.84092,1.5427625,66.30539,-3.9666157,123.904655,1.8717918,73.32018,-8.833108,75.74171,-7.169191,60.896667,-8.212051,66.19132,-5.9446435,75.09647,-0.11743263,82.302795,4.2815914,92.19475,8.969349,118.3018,12.804059,177.28697,14.700518,231.25314,11.517032,254.64996,classical
141,classical.00041.wav,123.046875,0.078817204,0.001147469,0.012960424,0.000222838,1329.456363,109846.1578,1415.598178,40844.76063,23.59338496,24.44394763,2462.295964,366605.0691,0.000620307,3.48E-07,0.730703226,0.01501718,-1.59E-05,0.000974511,-4.28E-06,9.74E-06,-368.52054,5205.8022,124.2544,467.59106,-31.574644,426.27493,17.583704,179.11382,2.324991,173.05905,-5.9451756,84.42578,-11.797774,221.97447,-5.5220284,125.55693,-5.3968725,141.80815,-1.3089094,38.431076,-8.424349,59.395657,-3.616905,131.22191,2.2096312,207.55902,-0.05545995,110.52978,0.22812827,72.66389,2.5134015,62.59396,3.0935707,97.32543,4.8399954,79.0335,6.234296,73.3335,8.736714,100.13627,classical
142,classical.00042.wav,198.7680288,0.093864978,0.000279486,0.081519669,0.001117712,1326.290591,35788.6679,1326.691501,34014.58078,21.22693706,23.75158788,2171.39635,169395.1317,0.000898321,3.19E-07,0.563250916,0.014547347,-0.001259311,0.018357003,-0.000673782,0.000483192,-160.66153,2433.519,164.26509,482.13043,-48.74267,184.73077,1.6567887,111.642265,-7.6118655,99.494125,-2.6635227,33.30345,-11.042242,32.232727,-7.000248,36.88445,-8.0976515,39.802746,1.2511176,43.83451,-5.369692,52.321198,-4.139391,46.621998,-5.426859,59.89447,-1.6659503,78.34651,-3.0891135,85.83381,-1.2498348,50.18811,-6.086917,53.03071,-1.02958,72.09027,-4.1192474,52.509716,-1.5024842,103.917625,classical
143,classical.00043.wav,129.1992188,0.051008964,0.000226832,0.070219964,0.001150973,1063.396723,119808.121,1552.759517,164235.4671,20.70548748,33.82333308,1610.985025,1105890.528,0.001286805,3.07E-05,0.586173528,0.042849569,0.001142355,0.015049305,0.000453587,0.000270727,-249.65216,3649.8887,161.55922,574.3136,10.15452,712.90643,-3.0576775,165.67548,-0.57357925,78.32814,-2.0703812,52.60418,-12.19737,60.89321,-8.612416,58.257687,-14.639438,46.560898,-12.04864,53.683743,-12.293452,45.49892,-7.161874,59.165607,-7.8807273,43.562885,-2.0839584,54.521107,-2.911288,70.167305,-0.86836743,98.19289,-3.974402,112.0272,-0.8909689,119.45826,-3.990118,95.94312,-3.8974125,77.6078,classical
144,classical.00044.wav,80.74951172,0.071710125,0.000543271,0.010918412,1.80E-05,1181.884073,114935.1147,1412.491701,97035.79321,23.7431254,34.54549957,2033.66365,570186.3935,0.0006164,2.58E-06,0.659291225,0.019529081,0.000180978,0.000336265,6.17E-05,4.43E-06,-402.20825,2900.0005,153.97675,1290.6167,-15.228629,321.37134,15.294283,200.4134,-3.0716236,139.32404,-3.1837263,136.51025,-9.759973,168.06393,-17.305773,147.78238,-12.305009,135.79897,-7.9180746,173.5932,-7.099395,126.12958,-0.29572114,133.3392,1.5226654,122.39265,-1.4603269,105.58042,-1.7256626,134.3296,1.8572628,61.887657,5.023853,110.85408,-0.75402695,108.32485,-0.1391443,137.76387,-2.8488662,226.46866,classical
145,classical.00045.wav,184.5703125,0.062261493,0.00025357,0.084056958,0.000765519,1176.944994,25237.37647,1504.86218,31456.49543,20.88015312,24.84418442,1903.808462,101098.1583,0.000977528,8.30E-07,0.418666818,0.027223989,0.000803506,0.017278004,0.000842571,0.000936743,-171.08478,1641.1954,156.89876,252.36038,-21.833307,159.827,5.3263197,188.17166,-4.0699153,110.758896,-3.731567,78.428185,-8.900291,87.72533,-4.9369226,87.20759,-7.900487,103.58817,-5.3933387,95.21204,-9.340079,121.17883,-6.6050344,87.51714,-7.78757,90.59705,-1.3528191,81.87085,-3.542935,76.83068,-2.861669,46.01259,-3.8928695,51.056023,0.28371757,93.04096,-3.4214509,123.23767,-0.9098751,102.52678,classical
146,classical.00046.wav,129.1992188,0.111575853,0.000602925,0.070260973,0.00016453,1878.494004,85804.13313,1964.814673,53278.70654,18.89162297,14.86516999,3633.36581,469422.2672,0.010479722,4.26E-05,0.797033678,0.015838045,-0.000574055,0.009111224,-0.001551699,0.001112438,-85.30834,554.0474,118.44306,374.28247,-31.477152,72.866806,20.282328,38.49851,-4.4176335,51.464184,6.9121923,42.774345,-10.952412,30.93559,-1.6223388,26.392166,-7.3614726,27.229109,-3.0186846,46.31819,-4.4440117,28.166534,-1.4172889,44.289917,-4.2533975,36.169506,-4.166459,24.956135,-3.9732041,28.606632,0.2807656,29.947945,-3.393208,35.63229,1.6940116,24.477379,-3.680135,66.98301,-3.4354215,59.942818,classical
147,classical.00047.wav,123.046875,0.066340164,0.000420473,0.005795639,1.06E-05,1174.324843,23945.10517,1518.12621,15787.13744,21.58639534,21.58588154,2083.791215,156793.102,0.000977923,3.16E-07,0.867410216,0.00866316,-0.000921458,0.000105627,-6.49E-05,1.45E-06,-436.85822,3777.1265,154.08043,166.42111,-19.861961,175.3522,20.18266,148.87537,3.1738954,97.11504,0.45094585,71.10463,-6.5277185,45.306553,-4.608916,35.75931,-10.058647,58.63147,-6.156632,66.20298,-4.53336,67.60658,-2.7670467,57.53119,-5.211671,59.2549,-7.372307,62.67323,-6.9970784,55.27313,-3.2076483,55.162663,-0.36467153,61.80798,2.231454,55.29309,2.5831912,113.23492,4.4787197,162.22464,classical
148,classical.00048.wav,172.265625,0.087200024,0.001832675,0.098106313,0.001262821,1514.097271,549218.9047,1640.578707,267234.4448,20.35993486,21.06301169,2767.107985,2500720.762,0.01048736,0.000460701,0.61945084,0.014286111,-0.000348447,0.022253666,-0.001067985,0.001421804,-124.04526,8777.987,148.59566,2509.0916,-21.581469,420.23386,17.421335,222.32156,-1.4155146,116.09126,4.123947,113.083046,-7.0207763,44.2591,-5.1447277,61.645027,-5.8456483,76.696434,5.0245104,56.026657,-6.226354,39.241066,-1.9116533,52.097446,-0.9001437,55.188175,-2.4146566,59.243008,-4.3259144,51.247997,-0.87254643,57.9171,-4.684666,45.749187,-2.2506359,53.57482,-5.178997,55.573162,-3.2176042,84.24824,classical
149,classical.00049.wav,103.359375,0.109446428,0.001174315,0.075390394,0.001573835,2224.89384,338093.4003,2274.325029,102199.2482,17.72954686,16.42903037,4467.456319,1624585.367,0.039003536,0.004382107,0.674468802,0.008212508,-0.000616166,0.013893331,-0.00099783,0.001332372,-98.35358,3453.064,98.3555,562.1023,-20.49053,123.734886,18.820034,123.80051,-2.095781,49.27047,2.665037,30.37389,-7.3115172,37.896957,-3.5901136,28.500353,-7.989525,34.015564,-1.9183744,44.89024,-4.731997,60.436325,0.6237761,36.614326,-2.5930848,39.630558,-1.4701573,57.456165,-3.1693437,38.731396,0.6580324,34.419056,-4.818465,39.281937,-2.2215443,32.48533,-3.8104963,44.22966,0.23409155,52.59712,classical
150,classical.00050.wav,107.6660156,0.049487097,0.000217706,0.004863458,6.44E-06,1170.25622,48632.91421,1595.72426,52723.92778,19.44797292,17.2016864,2360.475389,237709.6531,0.001450421,1.03E-06,0.900072324,0.008466245,0.000180386,6.90E-05,0.000173445,1.58E-06,-449.5513,4610.8945,151.49677,454.74854,-12.753423,132.90608,44.259808,45.60708,6.2501945,38.305004,4.054499,20.805113,-1.476217,30.65865,-1.6236228,37.52409,-2.4865205,29.227112,-4.285676,19.257015,-9.663299,21.979763,-1.3531812,25.443596,0.13567686,48.003185,3.7148328,107.213806,5.2865734,99.47513,1.2183979,38.958275,-2.290337,47.490307,-4.1148243,43.31369,-1.8152444,30.791824,1.2281773,42.06261,classical
151,classical.00051.wav,135.9991776,0.060105079,0.001602091,0.049100406,0.001209825,1527.645526,232397.0976,2079.66799,196188.4203,16.86167916,17.35776163,3220.830524,1525371.202,0.008246047,0.00017693,0.647620023,0.027157164,-0.000512626,0.00571647,-0.001291912,0.001145212,-230.27237,28254.176,119.15338,1155.0316,-1.0512242,1083.2749,28.384491,95.97859,10.00878,138.4082,16.125824,74.14688,4.793946,66.36472,6.192378,36.05937,0.9515957,34.034016,5.915187,40.89762,-1.1755238,55.36877,3.5739164,40.10729,-2.0996544,39.32734,-0.90729177,34.103886,-1.8530504,29.00945,-0.006134128,39.24841,-2.7977016,35.69533,2.3327787,41.128937,-1.4417099,66.38082,2.738794,60.883213,classical
152,classical.00052.wav,161.4990234,0.1269316,0.002332659,0.033536579,0.000510685,2411.524467,421208.0871,2435.894942,199702.21,18.18548029,20.10493507,4993.363284,2203080.335,0.027107269,0.000737594,0.507579503,0.030331185,7.74E-05,0.002413579,0.000197278,0.000683903,-186.65797,9601.951,86.64906,929.2559,-15.726744,592.8476,14.733746,110.533295,-2.2077506,98.74741,6.2551727,102.53278,-0.89246273,39.595165,0.6554031,50.275707,-6.0940466,120.02808,-5.2228494,182.83907,-7.8795443,155.78145,-1.7255487,86.45019,-4.7003126,102.195885,-2.047425,98.28147,1.4354784,56.989143,2.785728,64.729195,3.313651,60.984604,3.113331,133.2848,-4.41042,78.11217,-5.033864,64.1153,classical
153,classical.00053.wav,215.3320313,0.087670171,0.000536449,0.083945708,0.001302684,1462.383565,115918.3807,1556.028034,94208.49143,20.42898492,16.88710147,2740.211136,583674.3424,0.002808371,9.05E-06,0.449619579,0.020021284,-0.000353652,0.01777327,-0.001198093,0.001085889,-121.83351,5210.8613,149.66736,910.7214,-42.832016,252.48276,24.485321,125.96925,-5.4060426,116.32859,10.664615,63.994114,-2.8184378,69.006645,0.7835227,40.821568,-6.3980646,47.335903,4.4740586,35.310318,-1.2259257,39.164345,1.2524998,43.360382,-1.1988703,31.153845,-2.4087775,36.790363,-1.7273984,42.78101,1.4172893,37.81796,-1.3712164,35.897003,0.9454134,35.85967,-5.5679536,35.835262,-1.9344245,26.466476,classical
